,time,position_x,position_y,Goal_x,Goal_y,distance,azimuth,direction
84,2020/01/19 17:43:57,35.659125877476804,139.74590896211689,35.658581,139.745433,74.24532642350376,215.48505402326924,
85,2020/01/19 17:43:57,35.65917566854239,139.74594881197922,35.658581,139.745433,80.83879925922777,215.29464097795793,
86,2020/01/19 17:43:57,35.659151886430905,139.74598027366332,35.658581,139.745433,80.42333639020936,218.0384097305767,
87,2020/01/19 17:43:57,35.65912804429416,139.74600649218394,35.658581,139.745433,79.87946350643955,220.54960460016727,
88,2020/01/19 17:43:57,35.65917673723167,139.74597047877688,35.658581,139.745433,82.08345743812826,216.36463907216017,
89,2020/01/19 17:43:57,35.659162169722805,139.7459315730102,35.658581,139.745433,78.71551473313667,214.99713878573618,
90,2020/01/19 17:43:57,35.65916664200857,139.7459874564235,35.658581,139.745433,82.11503953426052,217.6919407025472,
91,2020/01/19 17:43:57,35.65916677925374,139.7460096151593,35.658581,139.745433,83.36882348943024,218.77680638472359,
92,2020/01/19 17:43:57,35.65920103773264,139.74598893486856,35.658581,139.745433,85.24587022431433,216.19467606485233,
93,2020/01/19 17:43:57,35.65916174288264,139.74602612703794,35.658581,139.745433,83.88327720506813,219.81207452086613,
94,2020/01/19 17:43:57,35.65917714837651,139.74606263926032,35.658581,139.745433,87.32507505766121,220.76038798339758,
95,2020/01/19 17:43:57,35.6591935918314,139.7460284043792,35.658581,139.745433,86.7552574404839,218.42230071261335,
96,2020/01/19 17:43:57,35.65914616606427,139.74599137468465,35.658581,139.745433,80.55153284411976,218.87975118446934,
97,2020/01/19 17:43:57,35.65912907897869,139.74602408722353,35.658581,139.745433,81.01042974493238,221.35307521128573,
98,2020/01/19 17:43:57,35.65917385003834,139.74599408147074,35.658581,139.745433,83.11467814006615,217.6821042127197,
99,2020/01/19 17:43:57,35.65920006025684,139.74594772426576,35.658581,139.745433,83.00705598977848,214.15975504192252,
100,2020/01/19 17:43:57,35.65919551163429,139.74594708101955,35.658581,139.745433,82.55707396163042,214.32297520611303,
101,2020/01/19 17:43:57,35.65916962762659,139.74596709166434,35.658581,139.745433,81.26669310742675,216.52026562891962,
102,2020/01/19 17:43:57,35.659135478494704,139.7459985903357,35.658581,139.745433,80.04834157363662,219.77661187001914,
103,2020/01/19 17:43:57,35.659105991978365,139.74600777159782,35.658581,139.745433,78.11366141051295,221.7810027976496,
104,2020/01/19 17:43:57,35.6590979721929,139.7460348629129,35.658581,139.745433,79.12169069278796,223.53529203613144,
105,2020/01/19 17:43:57,35.65913109293746,139.7460535799804,35.658581,139.745433,82.96339254436297,222.6356964886289,
106,2020/01/19 17:43:57,35.659101494908455,139.74604700503144,35.658581,139.745433,80.16409540609408,223.91256557676107,
107,2020/01/19 17:43:57,35.65914324844379,139.7460037891057,35.658581,139.745433,81.01230720540843,219.64239724943954,
108,2020/01/19 17:43:57,35.65914693275762,139.7459984515329,35.658581,139.745433,81.02120707488423,219.19476738152446,
109,2020/01/19 17:43:57,35.65911494280875,139.74602644370336,35.658581,139.745433,79.98300022915605,222.21017913775674,
110,2020/01/19 17:43:57,35.65912038112078,139.74603813546176,35.658581,139.745433,81.14209354590496,222.47763813847985,
111,2020/01/19 17:43:57,35.659128243347176,139.7460029151797,35.658581,139.745433,79.68610256998866,220.36231963048303,
112,2020/01/19 17:43:57,35.659090502122204,139.74602398228046,35.658581,139.745433,77.84232975603706,223.42976803659968,
113,2020/01/19 17:43:57,35.65907352418632,139.74598209491884,35.658581,139.745433,73.88124556625964,222.29783669609463,
114,2020/01/19 17:43:57,35.659121152230874,139.7460276708912,35.658581,139.745433,80.56885326401914,221.93954181518924,
115,2020/01/19 17:43:57,35.65916395675738,139.74598988505676,35.658581,139.745433,82.01451168874476,217.940773450493,
116,2020/01/19 17:43:57,35.65915292101281,139.74595601953365,35.658581,139.745433,79.18093363604055,216.73545633480575,
117,2020/01/19 17:43:57,35.65918386138023,139.74594755982068,35.658581,139.745433,81.51756188158141,214.86043782221512,
118,2020/01/19 17:43:57,35.6591961298396,139.74597409685492,35.658581,139.745433,84.01645052700022,215.67451535035502,
119,2020/01/19 17:43:57,35.65915961715754,139.7460258741282,35.658581,139.745433,83.6875490687974,219.90341887312326,
120,2020/01/19 17:43:57,35.659192921844586,139.7460550898243,35.658581,139.745433,88.2199948575657,219.68192733303349,
121,2020/01/19 17:43:58,35.65921698128417,139.74601077091128,35.658581,139.745433,87.84282145212016,216.55410667859152,
122,2020/01/19 17:43:58,35.65918104008153,139.7460143039081,35.658581,139.745433,84.87082054218826,218.33126059998247,
123,2020/01/19 17:43:58,35.659229089894595,139.74597331090672,35.658581,139.745433,86.97328038543068,214.23131303400385,
124,2020/01/19 17:43:58,35.65921421071246,139.74600760150554,35.658581,139.745433,87.42497379346405,216.52300478836833,
125,2020/01/19 17:43:58,35.65924767004154,139.74602466614874,35.658581,139.745433,91.33307432851431,215.9159588871079,
126,2020/01/19 17:43:58,35.65925558183934,139.7460510399225,35.658581,139.745433,93.45567078691597,216.7860717585933,
127,2020/01/19 17:43:58,35.65927087572016,139.7460813012927,35.658581,139.745433,96.46276512936218,217.48602886604758,
128,2020/01/19 17:43:58,35.6592422233069,139.746025648876,35.658581,139.745433,90.89684054716963,216.18484171234311,
129,2020/01/19 17:43:58,35.65920741322835,139.74603009438474,35.658581,139.745433,88.05573937360298,217.88020259236558,
